UID,stateName,date,positiveIncrease,deathIncrease,positive,death,population,Lat,Long_,rt,rt_lower,rt_upper,cases_lag,case_rate,case_lower,case_upper,death_rate,death_lower,death_upper
84000034,New Jersey,2020-06-08,333,38,164497,12214,8882190,40.2989,-74.521,0.790775332908615,0.737859631210514,0.847485891199709,390.11975563225,4.39535614218616e-05,4.0639890143506e-05,4.75374208651512e-05,7.67106608608702e-06,6.76304033996226e-06,8.70100604744326e-06
84000034,New Jersey,2020-06-09,299,89,164796,12303,8882190,40.2989,-74.521,0.790876318916036,0.733673059716288,0.852539620391751,362.660740219243,4.2146843260431e-05,3.87200513851235e-05,4.58769121753239e-05,7.93726703814052e-06,6.99453753366594e-06,9.00705839828879e-06
84000034,New Jersey,2020-06-10,550,74,165346,12377,8882190,40.2989,-74.521,0.791574424420832,0.729806406767743,0.858570250393238,333.473841539161,4.04695483850532e-05,3.69250514313108e-05,4.43542874824919e-05,8.27821271634724e-06,7.29798941879369e-06,9.39009387991418e-06
84000034,New Jersey,2020-06-11,470,66,165816,12443,8882190,40.2989,-74.521,0.793079861817697,0.726819579551599,0.865380742231537,315.738494493798,3.89294225743128e-05,3.52822024879137e-05,4.29536660158495e-05,8.70602026321046e-06,7.68546315083166e-06,9.86209774686503e-06
84000034,New Jersey,2020-06-12,348,46,166164,12489,8882190,40.2989,-74.521,0.79559058418269,0.725238277333902,0.872767471632961,309.527936284502,3.7532529836166e-05,3.38127067618091e-05,4.16615802404137e-05,9.23607490952659e-06,8.17222976307741e-06,1.04384093702064e-05
84000034,New Jersey,2020-06-13,441,132,166605,12621,8882190,40.2989,-74.521,0.799308587070573,0.72554559538595,0.880570733841888,316.976616459898,3.62837329236173e-05,3.25315730926236e-05,4.04686632006402e-05,9.88796863375884e-06,8.77759557673495e-06,1.11388047953979e-05
84000034,New Jersey,2020-06-14,276,38,166881,12659,8882190,40.2989,-74.521,0.804442973197704,0.72816686156323,0.888709073821219,330.764515645231,3.51871672503996e-05,3.14480919793363e-05,3.9370806340847e-05,1.06867525479586e-05,9.5258951852829e-06,1.19890758611059e-05
84000034,New Jersey,2020-06-15,222,49,167103,12708,8882190,40.2989,-74.521,0.811225481030176,0.733454851057021,0.897242386663933,336.498512854312,3.42467090302789e-05,3.05658926276934e-05,3.83707779677916e-05,1.16646213594956e-05,1.0447605294117e-05,1.30234046587707e-05
84000034,New Jersey,2020-06-16,323,84,167426,12792,8882190,40.2989,-74.521,0.819927982263992,0.741645189192721,0.906473750380931,330.7218154601,3.34664426891359e-05,2.98816697028959e-05,3.74812651836746e-05,1.28631974743664e-05,1.15804467106441e-05,1.42880368433856e-05
84000034,New Jersey,2020-06-17,277,43,167703,12835,8882190,40.2989,-74.521,0.8308492321364,0.752722117521377,0.917085376492928,314.57476074961,3.28511367721427e-05,2.93814640307667e-05,3.67305450161351e-05,1.43366540562181e-05,1.29702090236885e-05,1.58470576034882e-05
84000034,New Jersey,2020-06-18,404,34,168107,12869,8882190,40.2989,-74.521,0.844310121244681,0.766194328361794,0.930390051777566,296.108675444545,3.24067419217577e-05,2.90334323789679e-05,3.61719864284522e-05,1.61560218537326e-05,1.46710083445365e-05,1.77913498519337e-05
84000034,New Jersey,2020-06-19,389,33,168496,12902,8882190,40.2989,-74.521,0.860653458763738,0.780797246028328,0.948676983493242,284.268073555714,3.2140929353499e-05,2.87786272919469e-05,3.5896060268159e-05,1.84151811195166e-05,1.67453102232374e-05,2.02515743897062e-05
84000034,New Jersey,2020-06-20,338,22,168834,12924,8882190,40.2989,-74.521,0.880250641095354,0.794382511772077,0.975400615781807,280.127639142825,3.20636940269991e-05,2.8530529496486e-05,3.60343986880315e-05,2.12392742748649e-05,1.92660390991849e-05,2.34146089603869e-05
84000034,New Jersey,2020-06-21,308,15,169142,12939,8882190,40.2989,-74.521,0.903525541847951,0.804521794919362,1.01471260309792,282.438686989393,3.21880539589975e-05,2.82014937056054e-05,3.67381539603132e-05,2.47966291611406e-05,2.23250246789977e-05,2.7541865086204e-05
84000034,New Jersey,2020-06-22,273,35,169415,12974,8882190,40.2989,-74.521,0.930974297517483,0.809650278096017,1.0704784103531,288.989591572887,3.25308866048662e-05,2.77448653110849e-05,3.8142502096626e-05,2.93158233159787e-05,2.60488926867252e-05,3.2992477147854e-05
84000034,New Jersey,2020-06-23,319,51,169734,13025,8882190,40.2989,-74.521,0.963182821544567,0.809489737709587,1.14605671264406,295.562292601795,3.31139559756806e-05,2.71644542368053e-05,4.03665050952363e-05,3.51103531694401e-05,3.06170129587861e-05,4.02631341385985e-05
84000034,New Jersey,2020-06-24,158,51,169892,13076,8882190,40.2989,-74.521,1.00085099585251,0.804485585714927,1.24514687855938,293.85442600718,3.39652015936785e-05,2.64880787456441e-05,4.35529858687441e-05,4.26146703923385e-05,3.62781110518007e-05,5.0058012393606e-05
84000035,New Mexico,2020-03-16,8,0,21,0,2096829,34.8405,-106.2485,2.34036912322877,1.79590441520561,3.04989930788467,9.1713334887149,4.8097773545491e-06,3.44468127025483e-06,6.71584869116843e-06,,,
84000035,New Mexico,2020-03-17,2,0,23,0,2096829,34.8405,-106.2485,2.21367259136245,1.75705720578056,2.78895093775413,11.0437915253798,5.70726308625911e-06,4.26664799525754e-06,7.63429558097628e-06,,,
84000035,New Mexico,2020-03-18,5,0,28,0,2096829,34.8405,-106.2485,2.10324603117083,1.72072937151043,2.57079581535406,12.9872663093431,6.71601181506081e-06,5.2175256257661e-06,8.64486692260635e-06,,,
84000035,New Mexico,2020-03-19,7,0,35,0,2096829,34.8405,-106.2485,2.00883103601351,1.68816265235989,2.39041073773905,15.1244882478536,7.83932170443538e-06,6.30102235178963e-06,9.75317358907273e-06,,,
84000035,New Mexico,2020-03-20,7,0,42,0,2096829,34.8405,-106.2485,1.92763534425282,1.6582860590387,2.24073403991994,17.4919613523222,9.07887081254851e-06,7.51704834248909e-06,1.09651942458643e-05,,,
84000035,New Mexico,2020-03-21,13,0,55,0,2096829,34.8405,-106.2485,1.85682900899174,1.62967162288342,2.11564950890715,19.9820592925286,1.04345647033545e-05,8.8611700133106e-06,1.22873323031767e-05,,,
84000035,New Mexico,2020-03-22,2,0,57,0,2096829,34.8405,-106.2485,1.79464573095454,1.60158510316375,2.01097855697529,22.8557859512416,1.19044359919264e-05,1.0324417030516e-05,1.37262564914806e-05,,,
84000035,New Mexico,2020-03-23,26,0,83,0,2096829,34.8405,-106.2485,1.73915545035105,1.57304141419459,1.92281121983964,27.1119868456042,1.34846021301319e-05,1.18937332990238e-05,1.52882606357822e-05,,,
84000035,New Mexico,2020-03-24,17,0,100,0,2096829,34.8405,-106.2485,1.68797353505957,1.54262592484632,1.84701592859939,32.9776539271665,1.51692850186438e-05,1.35533624888508e-05,1.69778686407997e-05,,,
84000035,New Mexico,2020-03-25,13,1,113,1,2096829,34.8405,-106.2485,1.64033662078598,1.51048172075821,1.78135504224501,38.2730514269989,1.69508930961527e-05,1.52871425639842e-05,1.87957151282242e-05,,,
84000035,New Mexico,2020-03-26,0,0,113,1,2096829,34.8405,-106.2485,1.59763373301465,1.47888576884847,1.72591663171779,41.205144066096,1.88201636012386e-05,1.70810114530514e-05,2.07363925111186e-05,,,
84000035,New Mexico,2020-03-27,23,0,136,1,2096829,34.8405,-106.2485,1.56043485470597,1.44945050900192,1.67991726565259,43.6040153534383,2.07663599175231e-05,1.89245586642923e-05,2.27874114199448e-05,,,
84000035,New Mexico,2020-03-28,72,0,208,1,2096829,34.8405,-106.2485,1.52734073781551,1.42189679875907,1.64060410813688,49.1561091019594,2.27775164701387e-05,2.08109370814085e-05,2.49299324926088e-05,,,
84000035,New Mexico,2020-03-29,29,1,237,2,2096829,34.8405,-106.2485,1.49631708924803,1.39517509080279,1.60479128844493,57.2518324000999,2.4840721680967e-05,2.27355476479843e-05,2.71408220811418e-05,,,
84000035,New Mexico,2020-03-30,0,0,237,2,2096829,34.8405,-106.2485,1.46677377973386,1.36936345035906,1.57111343986189,64.4469697012015,2.69424281102432e-05,2.46944684190139e-05,2.93950215958772e-05,,,
84000035,New Mexico,2020-03-31,78,2,315,4,2096829,34.8405,-106.2485,1.43930252521154,1.34543784828801,1.53971568565303,71.2224523916693,2.90687781658487e-05,2.6683292625979e-05,3.1667526039595e-05,,,
84000035,New Mexico,2020-04-01,12,1,327,5,2096829,34.8405,-106.2485,1.41394278517575,1.32368878119042,1.51035064144956,75.91879609902,3.12059336553757e-05,2.86965061495204e-05,3.39348034297194e-05,,,
84000035,New Mexico,2020-04-02,46,1,373,6,2096829,34.8405,-106.2485,1.39062813095774,1.30417759524456,1.48280924750005,77.5979998994156,3.33403979532835e-05,3.07272543130186e-05,3.61757716572923e-05,,,
84000035,New Mexico,2020-04-03,117,4,490,10,2096829,34.8405,-106.2485,1.36924953463313,1.28683164484442,1.4569460547574,79.6522924443384,3.54593205833026e-05,3.27673147193597e-05,3.83724887742037e-05,,,
84000035,New Mexico,2020-04-04,16,1,506,11,2096829,34.8405,-106.2485,1.34937573042296,1.27120788389754,1.43235019615506,81.0392819117787,3.75507754743403e-05,3.48071526650768e-05,4.05106603315783e-05,,,
84000035,New Mexico,2020-04-05,118,1,624,12,2096829,34.8405,-106.2485,1.33077353011765,1.25699939620309,1.40887751721374,82.848068847771,3.96040059188938e-05,3.68360000027217e-05,4.2580010986749e-05,,,
84000035,New Mexico,2020-04-06,62,0,686,12,2096829,34.8405,-106.2485,1.31325344556318,1.24390441567824,1.38646875961381,87.2192763312576,4.1609631221783e-05,3.88419482420277e-05,4.45745254492516e-05,,,
84000035,New Mexico,2020-04-07,108,1,794,13,2096829,34.8405,-106.2485,1.29655662023877,1.23152976472032,1.36501700376422,91.4320588412469,4.35598120518548e-05,4.08120909569336e-05,4.64925266386176e-05,,,
84000035,New Mexico,2020-04-08,27,0,821,13,2096829,34.8405,-106.2485,1.28065323386308,1.21968465463461,1.34466945957872,90.6871197841088,4.54483734889074e-05,4.27328006820803e-05,4.83365148040343e-05,,,
84000035,New Mexico,2020-04-09,44,3,865,16,2096829,34.8405,-106.2485,1.26574264801198,1.20839734529458,1.32580931035216,84.9756826342541,4.72708865981038e-05,4.45902805740412e-05,5.01126409388789e-05,,,
84000035,New Mexico,2020-04-10,216,1,1081,17,2096829,34.8405,-106.2485,1.25191784194543,1.19761506936553,1.30868283396902,83.7439565227081,4.90247109913165e-05,4.6371559432465e-05,5.18296627760044e-05,,,
84000035,New Mexico,2020-04-11,10,2,1091,19,2096829,34.8405,-106.2485,1.23881698707727,1.18689191630155,1.2930137162391,87.1548253813744,5.07090021989367e-05,4.80660243423426e-05,5.3497307905005e-05,,,
84000035,New Mexico,2020-04-12,154,7,1245,26,2096829,34.8405,-106.2485,1.22611772850562,1.17588357277544,1.27849790486262,93.0472799577735,5.23246887495462e-05,4.96673308523795e-05,5.51242236244656e-05,,,
84000035,New Mexico,2020-04-13,17,0,1262,26,2096829,34.8405,-106.2485,1.21373472035673,1.16455341135053,1.26499304973141,99.9695934198327,5.38744246329141e-05,5.11751609090231e-05,5.67160625969969e-05,,,
84000035,New Mexico,2020-04-14,83,5,1345,31,2096829,34.8405,-106.2485,1.20169475649864,1.15305185710997,1.25238971594546,106.214530640359,5.53625233172618e-05,5.25961220061328e-05,5.8274429200255e-05,2.16986027604652e-06,1.89147807635627e-06,2.48921395199816e-06
84000035,New Mexico,2020-04-15,139,5,1484,36,2096829,34.8405,-106.2485,1.19006782575298,1.14163036998728,1.24056040126912,113.532183429214,5.67948797332754e-05,5.39433927868792e-05,5.97970983519932e-05,2.32614884787034e-06,2.07017635463216e-06,2.61377174477967e-06
84000035,New Mexico,2020-04-16,0,0,1484,36,2096829,34.8405,-106.2485,1.17883475106267,1.13047417598706,1.2292641440479,116.678484666196,5.81768491791479e-05,5.52327670444775e-05,6.12778602543638e-05,2.48021220471553e-06,2.24663908660397e-06,2.73806888569648e-06
84000035,New Mexico,2020-04-17,113,8,1597,44,2096829,34.8405,-106.2485,1.16810714146648,1.11983899176349,1.21845578157291,118.392759401889,5.95066773300806e-05,5.64717090862154e-05,6.27047543657695e-05,2.6306771504702e-06,2.41790267243805e-06,2.86217569834102e-06
84000035,New Mexico,2020-04-18,201,9,1798,53,2096829,34.8405,-106.2485,1.15788864693278,1.10982146519144,1.2080376535739,127.747909798256,6.07809211293074e-05,5.76636487719588e-05,6.40667119060907e-05,2.77622975819234e-06,2.58100536884186e-06,2.98622070427197e-06
84000035,New Mexico,2020-04-19,47,2,1845,55,2096829,34.8405,-106.2485,1.14795043294791,1.10025664395398,1.19771164641148,139.391069866272,6.19964045903474e-05,5.88103113653327e-05,6.53551068324344e-05,2.91564177613582e-06,2.73328575895571e-06,3.11016399909694e-06
84000035,New Mexico,2020-04-20,126,3,1971,58,2096829,34.8405,-106.2485,1.13826051843581,1.09113921594425,1.18741677404431,144.280872248164,6.31502332548582e-05,5.99119972694262e-05,6.65634954917134e-05,3.04779391002244e-06,2.87281303077996e-06,3.23343274290562e-06
84000035,New Mexico,2020-04-21,0,0,1971,58,2096829,34.8405,-106.2485,1.129001204643,1.08264783412821,1.17733918630312,138.846896675453,6.42398061638962e-05,6.09678507906874e-05,6.76873572293499e-05,3.17169538043673e-06,2.9987470559709e-06,3.35461824506126e-06
