stateName	date	positiveIncrease	deathIncrease	positive	death	population	interval_start	mean_rt	std_rt	ci_lower	ci_upper
New Jersey	2020-04-01	3559	88	22255	355	8882190	2020-03-26	1.91225197837548	0.0143112429253188	1.88430403987633	1.94040280561551
New Jersey	2020-04-02	3335	182	25590	537	8882190	2020-03-27	1.7026903138414	0.012446313896917	1.67838227284818	1.72717069808241
New Jersey	2020-04-03	4305	109	29895	646	8882190	2020-03-28	1.677468194513	0.0115561114321775	1.65489412946669	1.70019306526487
New Jersey	2020-04-04	4229	200	34124	846	8882190	2020-03-29	1.62025436535335	0.0106834086589929	1.59938206889795	1.64126010156258
New Jersey	2020-04-05	3381	71	37505	917	8882190	2020-03-30	1.51396799319869	0.00974828105872622	1.49492123378059	1.53313365435491
New Jersey	2020-04-06	3585	86	41090	1003	8882190	2020-03-31	1.39388935419738	0.00891342198393526	1.37647341659744	1.4114132633793
New Jersey	2020-04-07	3326	229	44416	1232	8882190	2020-04-01	1.36235336065033	0.00849465690652289	1.34575436315461	1.37905269276634
New Jersey	2020-04-08	3021	272	47437	1504	8882190	2020-04-02	1.24976080288673	0.00787540989058776	1.23437234129195	1.26524327323658
New Jersey	2020-04-09	3590	205	51027	1709	8882190	2020-04-03	1.20470722539587	0.00755335738310711	1.18994782370232	1.21955633844765
New Jersey	2020-04-10	3561	223	54588	1932	8882190	2020-04-04	1.1291033172251	0.00718518511330961	1.11506397051374	1.14322927853214
New Jersey	2020-04-11	3563	251	58151	2183	8882190	2020-04-05	1.07436374991117	0.00693094631181243	1.06082174427797	1.08799045537287
New Jersey	2020-04-12	3699	167	61850	2350	8882190	2020-04-06	1.07715298487716	0.00690340861862666	1.06366450664008	1.09072527364604
New Jersey	2020-04-13	2734	93	64584	2443	8882190	2020-04-07	1.02837493036651	0.00670909213819928	1.01526685721882	1.04156591693051
New Jersey	2020-04-14	4240	362	68824	2805	8882190	2020-04-08	1.06419676102064	0.0068115655302607	1.05088768025385	1.07758843051472
New Jersey	2020-04-15	2206	351	71030	3156	8882190	2020-04-09	1.01969618955014	0.0066385007532989	1.00672594990625	1.03274829791496
New Jersey	2020-04-16	4287	362	75317	3518	8882190	2020-04-10	1.04568719926102	0.00670932909432096	1.03257797661233	1.05887796838978
New Jersey	2020-04-17	3150	322	78467	3840	8882190	2020-04-11	1.02163817211702	0.00661119474275072	1.00872103726803	1.03463634923445
New Jersey	2020-04-18	2953	230	81420	4070	8882190	2020-04-12	0.99125757181811	0.00649812896176487	0.978561867888193	1.00403396931251
New Jersey	2020-04-19	3881	292	85301	4362	8882190	2020-04-13	1.00176359626924	0.00654146922840266	0.988983058115402	1.01462505037283
New Jersey	2020-04-20	3421	134	88722	4496	8882190	2020-04-14	1.032740827786	0.00664709229717253	1.01975333563558	1.04580936393974
New Jersey	2020-04-21	3665	257	92387	4753	8882190	2020-04-15	1.00259882784062	0.00653134591356813	0.989837971992668	1.01544028218884
New Jersey	2020-04-22	3527	397	95914	5150	8882190	2020-04-16	1.05723112600033	0.00670194899299889	1.04413583302782	1.07040689770913
New Jersey	2020-04-23	4111	276	100025	5426	8882190	2020-04-17	1.03990445293042	0.00661554843141399	1.02697812412663	1.05291050537289
New Jersey	2020-04-24	2171	257	102196	5683	8882190	2020-04-18	0.989229193271124	0.00642167105322908	0.976682479533735	1.00185487443372
New Jersey	2020-04-25	3302	231	105498	5914	8882190	2020-04-19	1.00557948596462	0.00648033088856604	0.992917871674105	1.01832020941439
New Jersey	2020-04-26	3540	24	109038	5938	8882190	2020-04-20	0.992288005499286	0.00644044208155153	0.979704610083376	1.0049505858217
New Jersey	2020-04-27	2150	106	111188	6044	8882190	2020-04-21	0.940505939606608	0.00627464269043715	0.928247563211517	0.952843614538683
New Jersey	2020-04-28	2668	398	113856	6442	8882190	2020-04-22	0.90947642953663	0.00620690968202194	0.897351281400863	0.921681820838633
New Jersey	2020-04-29	2509	329	116365	6771	8882190	2020-04-23	0.883648768810351	0.00617890879341764	0.871579304593863	0.89580007808719
New Jersey	2020-04-30	2287	457	118652	7228	8882190	2020-04-24	0.825007021763897	0.00604469691981872	0.813201637167776	0.836896302087984
New Jersey	2020-05-01	2538	310	121190	7538	8882190	2020-04-25	0.872099518575662	0.00632770753246962	0.859740982566462	0.884545025734801
New Jersey	2020-05-02	2527	204	123717	7742	8882190	2020-04-26	0.861117901594356	0.0063795262894373	0.848659084425609	0.873666247537392
New Jersey	2020-05-03	3027	129	126744	7871	8882190	2020-04-27	0.859404842774368	0.00645840540560341	0.846792633147855	0.872108991692509
New Jersey	2020-05-04	1525	39	128269	7910	8882190	2020-04-28	0.852734955750517	0.00652446202053979	0.839994592611547	0.865569882409096
New Jersey	2020-05-05	2324	334	130593	8244	8882190	2020-04-29	0.860166415918573	0.00664860757890944	0.84718412683605	0.873246053029559
New Jersey	2020-05-06	1297	305	131890	8549	8882190	2020-04-30	0.820354061518104	0.00658372286913323	0.807500319631982	0.833307893210113
New Jersey	2020-05-07	2101	258	133991	8807	8882190	2020-05-01	0.839082174984884	0.00677472725352628	0.825855837552692	0.852412128508871
New Jersey	2020-05-08	1849	153	135840	8960	8882190	2020-05-02	0.828450850204128	0.00684436424390249	0.81508978027186	0.841919034436824
New Jersey	2020-05-09	1557	156	137397	9116	8882190	2020-05-03	0.799612691924228	0.00683629440639438	0.786269244934247	0.813066854729118
New Jersey	2020-05-10	1357	140	138754	9256	8882190	2020-05-04	0.730198143050609	0.00666271352908158	0.717197140865251	0.743314307200495
New Jersey	2020-05-11	1452	84	140206	9340	8882190	2020-05-05	0.765912908343599	0.00700992871697954	0.752234568149694	0.779712781841889
New Mexico	2020-03-08	0	0	0	0	2096829	2020-03-02	5	5	0.126589039921449	18.4443972705697
New Mexico	2020-03-09	0	0	0	0	2096829	2020-03-03	5	5	0.126589039921449	18.4443972705697
New Mexico	2020-03-10	0	0	0	0	2096829	2020-03-04	5	5	0.126589039921449	18.4443972705697
New Mexico	2020-03-11	3	0	3	0	2096829	2020-03-05	20	10	5.44932686813162	43.8363653487116
New Mexico	2020-03-12	2	0	5	0	2096829	2020-03-06	7.98806896452533	3.26111549887491	2.93148052491282	15.5345735584355
New Mexico	2020-03-13	5	0	10	0	2096829	2020-03-07	6.42265607804758	1.93650366985267	3.20616677346979	10.737721091884
New Mexico	2020-03-14	3	0	13	0	2096829	2020-03-08	4.1034627778272	1.0966965581435	2.24340128520601	6.51582872760905
New Mexico	2020-03-15	0	0	13	0	2096829	2020-03-09	2.54800085987417	0.680981874203895	1.39301578038792	4.04593342248657
New Mexico	2020-03-16	8	0	21	0	2096829	2020-03-10	3.08123381475613	0.656921256565137	1.93099282725099	4.49590259176768
New Mexico	2020-03-17	2	0	23	0	2096829	2020-03-11	2.45130023305439	0.500369564779062	1.57059431276788	3.52489751317136
New Mexico	2020-03-18	5	0	28	0	2096829	2020-03-12	2.05510548585552	0.403039345187264	1.34246313409573	2.9170587533353
New Mexico	2020-03-19	7	0	35	0	2096829	2020-03-13	2.04514449874204	0.367318795384961	1.38957646302476	2.8253912309857
New Mexico	2020-03-20	7	0	42	0	2096829	2020-03-14	1.82680709158628	0.318006296386586	1.25748994506905	2.50075786112757
New Mexico	2020-03-21	13	0	55	0	2096829	2020-03-15	2.05524382048493	0.313421744308873	1.48739014364257	2.71348578179784
New Mexico	2020-03-22	2	0	57	0	2096829	2020-03-16	1.80160514163022	0.268567437686554	1.31410315284888	2.36482479386978
New Mexico	2020-03-23	26	0	83	0	2096829	2020-03-17	2.17209322389434	0.273658023565379	1.66909607255877	2.74032666700454
New Mexico	2020-03-24	17	0	100	0	2096829	2020-03-18	2.20879796759655	0.250097121177483	1.74596313407517	2.72522593393706
New Mexico	2020-03-25	13	1	113	1	2096829	2020-03-19	1.95882216033916	0.211225225761722	1.5668048863351	2.39394982025205
New Mexico	2020-03-26	0	0	113	1	2096829	2020-03-20	1.5065216354658	0.169496926454586	1.19272736602898	1.85640709089611
New Mexico	2020-03-27	23	0	136	1	2096829	2020-03-21	1.64352345389767	0.168621948484324	1.32970861959941	1.99008535101723
New Mexico	2020-03-28	72	0	208	1	2096829	2020-03-22	2.39539039319101	0.19302605866391	2.03200710885135	2.78822483772083
New Mexico	2020-03-29	29	1	237	2	2096829	2020-03-23	2.22749289734949	0.165568243140702	1.91479381406383	2.5634951487457
New Mexico	2020-03-30	0	0	237	2	2096829	2020-03-24	1.51420864344371	0.121624165040522	1.28521293757718	1.76170138620695
New Mexico	2020-03-31	78	2	315	4	2096829	2020-03-25	1.89499839499414	0.12893830919802	1.65069324317236	2.15591701777193
New Mexico	2020-04-01	12	1	327	5	2096829	2020-03-26	1.63005097649964	0.111168553902107	1.41943200680229	1.85502706627741
New Mexico	2020-04-02	46	1	373	6	2096829	2020-03-27	1.74436136430965	0.107973257816154	1.53913718587798	1.96224241044353
New Mexico	2020-04-03	117	4	490	10	2096829	2020-03-28	2.08234436310845	0.110519363500911	1.87133854064966	2.30445947417218
New Mexico	2020-04-04	16	1	506	11	2096829	2020-03-29	1.44830624117747	0.0837577125332832	1.28877902655736	1.61700694915188
New Mexico	2020-04-05	118	1	624	12	2096829	2020-03-30	1.69967661713555	0.0862880067587933	1.53474179264801	1.87290811745982
New Mexico	2020-04-06	62	0	686	12	2096829	2020-03-31	1.75728762331791	0.0828393329962192	1.5986552760363	1.92331621056883
New Mexico	2020-04-07	108	1	794	13	2096829	2020-04-01	1.62599595501113	0.0742162219143124	1.48376940178251	1.77463849153458
New Mexico	2020-04-08	27	0	821	13	2096829	2020-04-02	1.48770446570352	0.0668673430775511	1.35951632156205	1.62158504960274
New Mexico	2020-04-09	44	3	865	16	2096829	2020-04-03	1.35194845496168	0.0608886961280417	1.23522702122487	1.47386386464092
New Mexico	2020-04-10	216	1	1081	17	2096829	2020-04-04	1.52124099340727	0.0625226196908878	1.40115063465936	1.64619848992837
New Mexico	2020-04-11	10	2	1091	19	2096829	2020-04-05	1.37532996825537	0.056814357316067	1.26621521618978	1.48889007150618
New Mexico	2020-04-12	154	7	1245	26	2096829	2020-04-06	1.35353942070579	0.0542719862748689	1.24924415083744	1.46195642872427
New Mexico	2020-04-13	17	0	1262	26	2096829	2020-04-07	1.1782279823828	0.0490502727017302	1.08403966298052	1.27628397233228
New Mexico	2020-04-14	83	5	1345	31	2096829	2020-04-08	1.08865704570341	0.0463363209955778	0.999721691163756	1.18132787244713
New Mexico	2020-04-15	139	5	1484	36	2096829	2020-04-09	1.29457611652308	0.0502392966703127	1.19796834023522	1.39487675043845
New Mexico	2020-04-16	0	0	1484	36	2096829	2020-04-10	1.15215774477218	0.0462717685272864	1.0632394826656	1.24459582291672
New Mexico	2020-04-17	113	8	1597	44	2096829	2020-04-11	0.927995705178256	0.0408132044479484	0.849716731761516	1.00967441375874
New Mexico	2020-04-18	201	9	1798	53	2096829	2020-04-12	1.29146206971444	0.0485361167508585	1.19807233940183	1.38830685034728
New Mexico	2020-04-19	47	2	1845	55	2096829	2020-04-13	1.05124976439382	0.0428813723164717	0.96887261541538	1.13693997532478
New Mexico	2020-04-20	126	3	1971	58	2096829	2020-04-14	1.21584139905676	0.0456297146151448	1.12804164042797	1.30688473819224
New Mexico	2020-04-21	0	0	1971	58	2096829	2020-04-15	1.0389523700252	0.0414917610080439	0.959210661286762	1.12183262385186
New Mexico	2020-04-22	239	13	2210	71	2096829	2020-04-16	1.18854411635686	0.0440806612868529	1.10370634202783	1.27647851150083
New Mexico	2020-04-23	169	7	2379	78	2096829	2020-04-17	1.42317336561341	0.0475448851438157	1.33150052797757	1.51785480732883
New Mexico	2020-04-24	142	6	2521	84	2096829	2020-04-18	1.35628101973126	0.0445942452290592	1.27027484842308	1.44506450058756
New Mexico	2020-04-25	139	9	2660	93	2096829	2020-04-19	1.17352118665573	0.0399471257655562	1.09652206325874	1.25309600275509
New Mexico	2020-04-26	66	6	2726	99	2096829	2020-04-20	1.15662282873821	0.0389455164512359	1.08154057128336	1.23418900767476
New Mexico	2020-04-27	99	0	2825	99	2096829	2020-04-21	1.09282039594062	0.0373736689650734	1.02078736987782	1.1672744301276
New Mexico	2020-04-28	149	6	2974	105	2096829	2020-04-22	1.26207503802444	0.0398307350145238	1.18520558296254	1.34132555374012
New Mexico	2020-04-29	239	7	3213	112	2096829	2020-04-23	1.20701102200915	0.0380929300784768	1.13349536190959	1.28280385768592
New Mexico	2020-04-30	198	11	3411	123	2096829	2020-04-24	1.18819782477174	0.0369690756772481	1.11683529814772	1.26173910590752
New Mexico	2020-05-01	102	8	3513	131	2096829	2020-04-25	1.10255622010252	0.0349885640716699	1.0350375272897	1.17217806241282
New Mexico	2020-05-02	219	7	3732	138	2096829	2020-04-26	1.16769371358307	0.0356475002847752	1.09886228017186	1.23858648977144
New Mexico	2020-05-03	118	13	3850	151	2096829	2020-04-27	1.19032481810915	0.0354886294479618	1.1217758929112	1.2608779167729
New Mexico	2020-05-04	181	5	4031	156	2096829	2020-04-28	1.23064269588761	0.0354224293987342	1.16218670404719	1.30102998415504
New Mexico	2020-05-05	107	6	4138	162	2096829	2020-04-29	1.13658831662186	0.0332996926287393	1.07225102978872	1.20277359745799
New Mexico	2020-05-06	153	7	4291	169	2096829	2020-04-30	1.02282268635876	0.0311379222458537	0.962696222075571	1.08474471123378
New Mexico	2020-05-07	202	3	4493	172	2096829	2020-05-01	1.02357392815874	0.0311031938398913	0.963512847749736	1.08542525172843
New Mexico	2020-05-08	180	9	4673	181	2096829	2020-05-02	1.09781035580279	0.0322189374246741	1.03556271697464	1.1618490883318
New Mexico	2020-05-09	105	10	4778	191	2096829	2020-05-03	0.974373137121083	0.0301128569726549	0.916239358426446	1.03426969897582
New Mexico	2020-05-10	85	9	4863	200	2096829	2020-05-04	0.945978240900823	0.0297072307433672	0.888641728326462	1.00508185903449
New Mexico	2020-05-11	206	8	5069	208	2096829	2020-05-05	0.983943251911301	0.0305254642588964	0.925016393647195	1.04466391235229
New York	2020-03-08	30	0	106	0	23628065	2020-03-02	4.36750567643423	0.422222710352304	3.579276301466	5.2330043383372
New York	2020-03-09	36	0	142	0	23628065	2020-03-03	3.39269895800586	0.284708971987112	2.85764204550505	3.97299211887197
New York	2020-03-10	8	0	150	0	23628065	2020-03-04	2.39386247766491	0.196112855503589	2.02492415348975	2.79322036091643
New York	2020-03-11	70	0	220	0	23628065	2020-03-05	2.61340435009967	0.180342033463927	2.27187106435539	2.97850377568815
New York	2020-03-12	107	1	327	1	23628065	2020-03-06	2.90442842778135	0.166307087988145	2.58758356868786	3.23930796668123
New York	2020-03-13	94	1	421	2	23628065	2020-03-07	2.70141026393563	0.136616189217302	2.44025016045259	2.97565567557643
New York	2020-03-14	192	4	613	6	23628065	2020-03-08	2.75634498872718	0.118834470617085	2.52832359191192	2.99407021874841
New York	2020-03-15	2	6	615	12	23628065	2020-03-09	1.93470350042458	0.085670110954127	1.77041459544303	2.10617750967798
New York	2020-03-16	352	12	967	24	23628065	2020-03-10	2.60326999420715	0.0905793477331441	2.42874143045651	2.78376824345326
New York	2020-03-17	611	14	1578	38	23628065	2020-03-11	3.47213192354161	0.0918501993922454	3.2944211339508	3.65444519662158
New York	2020-03-18	1460	25	3038	63	23628065	2020-03-12	4.59530555027696	0.08654995686795	4.42721996386172	4.76647900199107
New York	2020-03-19	2666	33	5704	96	23628065	2020-03-13	5.11486667967206	0.0697467409620476	4.97906860827548	5.2524663487788
New York	2020-03-20	2699	55	8403	151	23628065	2020-03-14	4.15252075861501	0.0464760004831581	4.06192314917756	4.244103721133
New York	2020-03-21	3324	44	11727	195	23628065	2020-03-15	3.4938113867147	0.0331394062024223	3.42915757629153	3.55906063615198
New York	2020-03-22	4073	91	15800	286	23628065	2020-03-16	3.15881311856564	0.0256331651255589	3.1087703430509	3.20924992344523
New York	2020-03-23	5084	101	20884	387	23628065	2020-03-17	2.88055846071067	0.0204105087303521	2.84069175249164	2.92069912410258
New York	2020-03-24	4797	125	25681	512	23628065	2020-03-18	2.52230844268441	0.0162462687896842	2.49056556925288	2.55424954086963
New York	2020-03-25	5160	147	30841	659	23628065	2020-03-19	2.21966613249804	0.0133117151475577	2.19365134606999	2.24583214593423
New York	2020-03-26	7036	243	37877	902	23628065	2020-03-20	2.06060639643674	0.0114879494228979	2.03815115165025	2.08318296310087
New York	2020-03-27	6999	309	44876	1211	23628065	2020-03-21	1.92942005430922	0.0101026449748315	1.90966938451539	1.94927092985373
New York	2020-03-28	7534	377	52410	1588	23628065	2020-03-22	1.81658231955711	0.00900623469543355	1.79897275326013	1.83427646840469
New York	2020-03-29	7238	428	59648	2016	23628065	2020-03-23	1.68554113874699	0.00804932587396058	1.66980118968877	1.70135390418084
New York	2020-03-30	7015	540	66663	2556	23628065	2020-03-24	1.54978415883519	0.00724324746773918	1.535619745665	1.56401269958587
New York	2020-03-31	9170	651	75833	3207	23628065	2020-03-25	1.53311019864744	0.00684581115172928	1.51972163197589	1.54655667163569
New York	2020-04-01	8115	710	83948	3917	23628065	2020-03-26	1.47417417177953	0.00639688914392773	1.46166281123404	1.48673811447877
New York	2020-04-02	8558	813	92506	4730	23628065	2020-03-27	1.38794496024722	0.00593822493120799	1.37633033554108	1.3996077121516
New York	2020-04-03	10481	688	102987	5418	23628065	2020-03-28	1.37325792041388	0.00569664559136246	1.36211509943864	1.38444550610787
New York	2020-04-04	10846	573	113833	5991	23628065	2020-03-29	1.35630848800691	0.00547254614497931	1.34560342411875	1.36705538017289
New York	2020-04-05	9327	794	123160	6785	23628065	2020-03-30	1.31256298672255	0.0052082142309205	1.30237466239755	1.32279045882784
New York	2020-04-06	8655	1024	131815	7809	23628065	2020-03-31	1.2696932780355	0.00497429584742997	1.2599623084292	1.27946116359024
New York	2020-04-07	8060	1077	139875	8886	23628065	2020-04-01	1.18709952800648	0.00469084733034067	1.1779232051621	1.19631096362028
New York	2020-04-08	11186	948	151061	9834	23628065	2020-04-02	1.20149458457515	0.00463783459613303	1.19242156387625	1.21060151765922
New York	2020-04-09	10718	944	161779	10778	23628065	2020-04-03	1.19773753765131	0.00455068241805593	1.18883475142484	1.20667307612113
New York	2020-04-10	10569	827	172348	11605	23628065	2020-04-04	1.15590150147928	0.00438894384535179	1.14731512455902	1.16451944653111
New York	2020-04-11	8678	893	181026	12498	23628065	2020-04-05	1.08732379163247	0.00419462985300076	1.07911780560525	1.09556043101637
New York	2020-04-12	8007	944	189033	13442	23628065	2020-04-06	1.04947505299653	0.00408898108635021	1.04147589760773	1.05750438758493
New York	2020-04-13	6716	948	195749	14390	23628065	2020-04-07	1.01187585734738	0.00400182321528751	1.00404742896258	1.01973426618468
New York	2020-04-14	7271	871	203020	15261	23628065	2020-04-08	0.999638989258289	0.00397805024392051	0.991857158865762	1.00745080761299
New York	2020-04-15	11434	752	214454	16013	23628065	2020-04-09	1.00653384732801	0.00399764574418394	0.998713654828588	1.01438411650382
New York	2020-04-16	9237	716	223691	16729	23628065	2020-04-10	0.983873435313186	0.00395410602790503	0.976138592293176	0.991638381139872
New York	2020-04-17	6906	1026	230597	17755	23628065	2020-04-11	0.929289078145592	0.00385037357478719	0.921757606327201	0.93685077066085
New York	2020-04-18	6877	1005	237474	18760	23628065	2020-04-12	0.914086834995816	0.00384732901459679	0.906561557775938	0.921642786946182
New York	2020-04-19	5908	-178	243382	18582	23628065	2020-04-13	0.897585233584218	0.00385013471024063	0.890054762520885	0.905146988892939
New York	2020-04-20	5034	594	248416	19176	23628065	2020-04-14	0.889037399405239	0.00387388404895746	0.881460726785092	0.896646047921084
New York	2020-04-21	5103	570	253519	19746	23628065	2020-04-15	0.872657147559673	0.00388327333901244	0.865062451997413	0.880284577324165
New York	2020-04-22	4703	457	258222	20203	23628065	2020-04-16	0.776337845240986	0.00371079912650455	0.769081626955862	0.783627663081268
New York	2020-04-23	5238	540	263460	20743	23628065	2020-04-17	0.737628233105211	0.00369879051878225	0.730396320043463	0.7448952804635
New York	2020-04-24	8130	212	271590	20955	23628065	2020-04-18	0.804534124405122	0.0039736015929216	0.796764613527263	0.812340812212528
New York	2020-04-25	10553	1054	282143	22009	23628065	2020-04-19	0.914812170854145	0.0043283658081976	0.906348143457587	0.923314992324702
New York	2020-04-26	5902	260	288045	22269	23628065	2020-04-20	0.929643846488268	0.0043988362114404	0.921042017041374	0.938285104266039
New York	2020-04-27	3951	399	291996	22668	23628065	2020-04-21	0.915375597051321	0.00438480954838835	0.90680143953238	0.923989542517203
New York	2020-04-28	3110	244	295106	22912	23628065	2020-04-22	0.885748059135377	0.00434336364345675	0.877255413365805	0.894281050073176
New York	2020-04-29	4585	565	299691	23477	23628065	2020-04-23	0.902096385998849	0.00442981842585478	0.893434723165189	0.910799255572947
New York	2020-04-30	4681	110	304372	23587	23628065	2020-04-24	0.907655030988596	0.00448735218782072	0.898881013729233	0.916471073355895
New York	2020-05-01	3942	452	308314	24039	23628065	2020-04-25	0.828892139826966	0.00432530880301524	0.820436088033123	0.83739094647937
New York	2020-05-02	4663	159	312977	24198	23628065	2020-04-26	0.718702396631504	0.00409286214157474	0.710702633261328	0.726746312393498
New York	2020-05-03	3438	510	316415	24708	23628065	2020-04-27	0.70050283058283	0.00415884344974277	0.692375058320683	0.708677374663678
New York	2020-05-04	2538	291	318953	24999	23628065	2020-04-28	0.710341974248596	0.0043263698510375	0.701887430120785	0.718846433110069
New York	2020-05-05	2239	125	321192	25124	23628065	2020-04-29	0.730116862974503	0.00452043584522067	0.721283509943506	0.739003233249913
New York	2020-05-06	2786	499	323978	25623	23628065	2020-04-30	0.717641416842285	0.00460480896577763	0.708644175312405	0.726694629565002
New York	2020-05-07	3491	521	327469	26144	23628065	2020-05-01	0.721059952959298	0.0047444315732658	0.711790640848522	0.730388400227109
New York	2020-05-08	2938	99	330407	26243	23628065	2020-05-02	0.728808853127733	0.0049031645083509	0.719230108821388	0.738450084190816
New York	2020-05-09	2715	369	333122	26612	23628065	2020-05-03	0.700630006363558	0.00493621785277077	0.690988178897291	0.710337713051721
New York	2020-05-10	2273	29	335395	26641	23628065	2020-05-04	0.699397502527253	0.00507650166040818	0.689482687937913	0.709382116799599
New York	2020-05-11	1660	347	337055	26988	23628065	2020-05-05	0.708060820259162	0.00526253852494867	0.697783530022391	0.718412201997248
North Carolina	2020-03-08	0	0	2	0	10488084	2020-03-02	2.38055547260991	1.37441434293217	0.490927769303438	5.7329232550992
North Carolina	2020-03-09	0	0	2	0	10488084	2020-03-03	2.07396649006826	1.19740511133117	0.42770175040829	4.99458670802297
North Carolina	2020-03-10	5	0	7	0	10488084	2020-03-04	4.40761987025276	1.66592372148508	1.77209178685488	8.22302817095759
North Carolina	2020-03-11	0	0	7	0	10488084	2020-03-05	2.87563796351065	1.08688898744363	1.1561556048646	5.36490275466226
North Carolina	2020-03-12	8	0	15	0	10488084	2020-03-06	4.52441585548081	1.1681991506396	2.53228120880324	7.08512094952465
North Carolina	2020-03-13	2	0	17	0	10488084	2020-03-07	2.97985917562325	0.744964793905813	1.70324698869172	4.60764801319529
North Carolina	2020-03-14	8	0	25	0	10488084	2020-03-08	3.16787311644436	0.64663939209742	2.02971608013036	4.55530820730328
North Carolina	2020-03-15	7	0	32	0	10488084	2020-03-09	2.92154242399017	0.524724509444791	1.98504633320636	4.03614529475636
North Carolina	2020-03-16	7	0	39	0	10488084	2020-03-10	2.5953640952062	0.421023651876106	1.83663410199786	3.48322627783439
North Carolina	2020-03-17	25	0	64	0	10488084	2020-03-11	3.01438408331439	0.395808021249137	2.28894821408545	3.8381482821394
North Carolina	2020-03-18	28	0	92	0	10488084	2020-03-12	3.22395619974441	0.347648137704858	2.57874881618414	3.94011744462921
North Carolina	2020-03-19	44	0	136	0	10488084	2020-03-13	3.16826501757308	0.286841237026392	2.63105260823414	3.75464230929026
North Carolina	2020-03-20	53	0	189	0	10488084	2020-03-14	3.12605053541019	0.237669221125	2.67757099099909	3.60874528063782
North Carolina	2020-03-21	67	0	256	0	10488084	2020-03-15	2.93650361571698	0.192790907429737	2.57076787522433	3.32620879364647
North Carolina	2020-03-22	49	0	305	0	10488084	2020-03-16	2.49005039151876	0.150429445502194	2.20391368756189	2.79339759815323
North Carolina	2020-03-23	48	0	353	0	10488084	2020-03-17	2.19189562310724	0.12349932745266	1.95649792770356	2.44047164220124
North Carolina	2020-03-24	142	0	495	0	10488084	2020-03-18	2.42601389304595	0.116721647850654	2.20260821750441	2.6600557882313
North Carolina	2020-03-25	95	2	590	2	10488084	2020-03-19	2.19524522154017	0.0982726727111534	2.00683437351239	2.3919884670085
North Carolina	2020-03-26	148	1	738	3	10488084	2020-03-20	2.12853875860129	0.0866807991430598	1.96201519580811	2.30174826240666
North Carolina	2020-03-27	149	1	887	4	10488084	2020-03-21	2.01629102395165	0.0762631305635892	1.86956860698074	2.16847707306961
North Carolina	2020-03-28	133	1	1020	5	10488084	2020-03-22	1.83283764116626	0.0662663847675772	1.70524184387486	1.96497151512954
North Carolina	2020-03-29	171	2	1191	7	10488084	2020-03-23	1.82087741670143	0.0611390800559993	1.70300307671469	1.94264016603307
North Carolina	2020-03-30	122	0	1313	7	10488084	2020-03-24	1.70114617907131	0.0548756831958488	1.59527814267448	1.81036723318231
North Carolina	2020-03-31	222	5	1535	12	10488084	2020-03-25	1.61617958067873	0.0500915246569909	1.51948064738367	1.71581926993744
North Carolina	2020-04-01	140	2	1675	14	10488084	2020-03-26	1.50487190861034	0.0456651220450071	1.41668952792602	1.5956790580905
North Carolina	2020-04-02	302	7	1977	21	10488084	2020-03-27	1.56386594916246	0.0444108086501418	1.47802298469389	1.65209783995543
North Carolina	2020-04-03	274	6	2251	27	10488084	2020-03-28	1.55562994096059	0.0421056104012553	1.47418913600025	1.6392294885467
North Carolina	2020-04-04	235	7	2486	34	10488084	2020-03-29	1.50612141894402	0.0393228446779531	1.43002703200069	1.58416053308247
North Carolina	2020-04-05	163	4	2649	38	10488084	2020-03-30	1.36163849406544	0.0356479183680601	1.29265796319931	1.43238683347501
North Carolina	2020-04-06	313	7	2962	45	10488084	2020-03-31	1.43664618963689	0.0353677842984363	1.36815493682159	1.50678673258043
North Carolina	2020-04-07	337	8	3299	53	10488084	2020-04-01	1.42251626220012	0.0338598387141344	1.35691883094465	1.48964036264964
North Carolina	2020-04-08	200	13	3499	66	10488084	2020-04-02	1.35694993613799	0.0317637954426613	1.29540124655902	1.4199070514457
North Carolina	2020-04-09	237	10	3736	76	10488084	2020-04-03	1.22262586968823	0.0291432006847896	1.16616702851956	1.28040058173268
North Carolina	2020-04-10	229	7	3965	83	10488084	2020-04-04	1.14194144784929	0.027574762094305	1.08852931198492	1.19661486400056
North Carolina	2020-04-11	389	6	4354	89	10488084	2020-04-05	1.21566500261747	0.0281196080839612	1.16117020917456	1.27139187351215
North Carolina	2020-04-12	216	0	4570	89	10488084	2020-04-06	1.20613583190938	0.0275118330895227	1.15281044720445	1.26064992874357
North Carolina	2020-04-13	316	5	4886	94	10488084	2020-04-07	1.1609547435682	0.0264606143641166	1.10966645623105	1.21338543155036
North Carolina	2020-04-14	227	18	5113	112	10488084	2020-04-08	1.06178650461108	0.0249229178762817	1.01349491276048	1.11118623350102
North Carolina	2020-04-15	227	18	5340	130	10488084	2020-04-09	1.06579224730491	0.0248329173946094	1.01767094860781	1.11500955995449
North Carolina	2020-04-16	299	20	5639	150	10488084	2020-04-10	1.09271133794848	0.0250421710295764	1.0441753995055	1.14233438318418
North Carolina	2020-04-17	406	27	6045	177	10488084	2020-04-11	1.17563778982424	0.0257713694878186	1.12566402821035	1.22668168148194
North Carolina	2020-04-18	283	10	6328	187	10488084	2020-04-12	1.08024737749786	0.0243074650885981	1.03312577415768	1.12840505397752
North Carolina	2020-04-19	273	13	6601	200	10488084	2020-04-13	1.09071016897275	0.024196219208108	1.04379688048729	1.13864022200887
