"UID","date","Province_State","Country_Region","positive","death","positiveIncrease","deathIncrease","iso2","iso3","code3","FIPS","Admin2","Lat","Long_","Combined_Key","Population","interval_start","mean_rt","std_rt","ci_lower","ci_upper"
15625,"2020-04-07","Shanxi","China",138,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-01",1.39283498254256,0.804153652107673,0.287236058497621,3.35426590718324
15625,"2020-04-08","Shanxi","China",163,0,25,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-02",12.5056061337045,2.40670502255791,8.24127324214243,17.6449582386549
15625,"2020-04-09","Shanxi","China",166,0,3,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-03",4.56405353478496,0.83327835822097,3.07934775415344,6.33625079104218
15625,"2020-04-10","Shanxi","China",168,0,2,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-04",2.69310076023897,0.476077452495906,1.84207892637541,3.70318401046418
15625,"2020-04-11","Shanxi","China",172,0,4,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-05",2.26080756429772,0.376801260716286,1.58344182374852,3.05689614666022
15625,"2020-04-12","Shanxi","China",172,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-06",1.77454346542903,0.299952592001607,1.23603454307165,2.40889672241921
15625,"2020-04-13","Shanxi","China",173,0,1,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-07",1.59002906597695,0.265004844329492,1.11363681005101,2.14991925965735
15625,"2020-04-14","Shanxi","China",173,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-08",1.44297623698277,0.240496039497128,1.01064281648559,1.95108534145634
15625,"2020-04-15","Shanxi","China",186,0,13,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-09",0.894139377756139,0.182515436202683,0.572891970795341,1.28574608143941
15625,"2020-04-16","Shanxi","China",194,0,8,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-10",1.10991502280773,0.206106045508072,0.743327510222681,1.54882119508108
15625,"2020-04-17","Shanxi","China",197,0,3,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-11",1.15962709749421,0.211717973197273,0.78239553307354,1.60990401576387
15625,"2020-04-18","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-12",0.981792015865308,0.192545255661031,0.641339140847083,1.39357566487269
15625,"2020-04-19","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-13",0.990715248383531,0.194295245535444,0.647168092584658,1.40624148358831
15625,"2020-04-20","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-14",0.967937730039079,0.193587546007816,0.626398263312495,1.38260603217486
15625,"2020-04-21","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-15",0.982808431185582,0.196561686237117,0.636021797020632,1.40384739974403
15625,"2020-04-22","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-16",0.477877619040992,0.137951385996507,0.246926339136751,0.783800475217488
15625,"2020-04-23","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-17",0.177700869392893,0.0888504346964467,0.0484175061036521,0.389488011674528
15625,"2020-04-24","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-18",0.054608955232802,0.054608955232802,0.00138257904280676,0.201445852968911
15625,"2020-04-25","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-19",0.0694634264011168,0.0694634264011168,0.00175866169155433,0.256242206463435
15625,"2020-04-26","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-20",0.0873063314862054,0.0873063314862054,0.00221040493638051,0.322062532433523
15625,"2020-04-27","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-21",0.107692708657092,0.107692708657092,0.00272654331908832,0.397265420323024
15625,"2020-04-28","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-22",0.131521720469561,0.131521720469561,0.00332984166461178,0.485167772409878
15625,"2020-04-29","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-23",0.159506044387144,0.159506044387144,0.00403834340412732,0.58839856994672
15625,"2020-04-30","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-24",0.192387821862093,0.192387821862093,0.00487083793242023,0.709695483288805
15625,"2020-05-01","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-25",0.230973782246263,0.230973782246263,0.00584774986831606,0.852034439767225
15625,"2020-05-02","Shanxi","China",197,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-26",0.276145387985191,0.276145387985191,0.0069913959087563,1.01866704808689
15625,"2020-05-03","Shanxi","China",198,0,1,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-27",0.657716233887397,0.465075609078256,0.0796524872482601,1.83228015382597
15625,"2020-05-04","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-28",0.728082222557811,0.514831876832001,0.0881741349232069,2.02830725168716
15625,"2020-05-05","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-29",0.784066072659016,0.554418436875495,0.0949540388947701,2.18426827589501
15625,"2020-05-06","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-04-30",0.850068943479692,0.601089514410574,0.102947292756423,2.36814050539052
15625,"2020-05-07","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-01",0.918588707692955,0.649540304331075,0.111245354084472,2.55902435110428
15625,"2020-05-08","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-02",0.987167848576295,0.698033079897633,0.119550606202731,2.75007360963374
15625,"2020-05-09","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-03",1.05425018756249,0.745467456692629,0.127674588667176,2.93695304496433
15625,"2020-05-10","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-04",0.559344216310046,0.559344216310046,0.0141613694656608,2.06335338732359
15625,"2020-05-11","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-05",0.661486288734802,0.661486288734802,0.0167473828424282,2.44014317969189
15625,"2020-05-12","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-06",0.809210166933897,0.809210166933897,0.0204874276253676,2.98507875886256
15625,"2020-05-13","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-07",0.959743439220787,0.959743439220787,0.0242986001083739,3.54037785416221
15625,"2020-05-14","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-08",1.12160872829312,1.12160872829312,0.0283966744164286,4.13747939335533
15625,"2020-05-15","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-09",1.29626989092988,1.29626989092988,0.032818712194379,4.78178336763774
15625,"2020-05-16","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-10",1.48359409280911,1.48359409280911,0.0375613503683678,5.47279976720833
15625,"2020-05-17","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-11",1.68250336725232,1.68250336725232,0.0425972971850153,6.20655210293459
15625,"2020-05-18","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-12",1.89117762861886,1.89117762861886,0.047880472065557,6.97632629829203
15625,"2020-05-19","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-13",2.10718782901012,2.10718782901012,0.0533493768417108,7.77316188839437
15625,"2020-05-20","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-14",2.32764179289973,2.32764179289973,0.0589307879688436,8.58638998636474
15625,"2020-05-21","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-15",2.5493597799425,2.5493597799425,0.0645442013914558,9.40428091337432
15625,"2020-05-22","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-16",2.76907246739235,2.76907246739235,0.0701068450240233,10.2147745319162
15625,"2020-05-23","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-17",2.98362270170938,2.98362270170938,0.0755387866594463,11.0062244831636
15625,"2020-05-24","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-18",3.19014877173047,3.19014877173047,0.0807675740439903,11.7680742596033
15625,"2020-05-25","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-19",3.38622950078915,3.38622950078915,0.0857319082917176,12.4913924323756
15625,"2020-05-26","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-20",3.56997837051433,3.56997837051433,0.0903840268927499,13.1692198626215
15625,"2020-05-27","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-21",3.74008276869493,3.74008276869493,0.0946906973831694,13.7967144821243
15625,"2020-05-28","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-22",3.89579282717911,3.89579282717911,0.0986329347450945,14.3711101176655
15625,"2020-05-29","Shanxi","China",198,0,0,0,"CN","CHN",156,NA,NA,37.5777,112.2922,"Shanxi, China",37180000,"2020-05-23",4.03687036008947,4.03687036008947,0.102204708634216,14.8915281302556
15626,"2020-03-08","Sichuan","China",539,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-02",2.81729392244855,1.99212763715902,0.34118736420128,7.84847853167139
15626,"2020-03-09","Sichuan","China",539,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-03",2.48468610732523,1.75693839560968,0.300907014731729,6.92189246421817
15626,"2020-03-10","Sichuan","China",539,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-04",2.27673169882613,1.60989242318233,0.275722771105426,6.34256856135285
15626,"2020-03-11","Sichuan","China",539,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-05",2.13537755091312,1.50993994664419,0.258604128012822,5.94878110935218
15626,"2020-03-12","Sichuan","China",539,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-06",1.01705800849403,1.01705800849403,0.025749679367936,3.75180439117565
15626,"2020-03-13","Sichuan","China",539,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-07",1.19437702480252,1.19437702480252,0.0302390081747976,4.40591286725975
15626,"2020-03-14","Sichuan","China",539,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-08",1.49264143326375,1.49264143326375,0.037790409196767,5.50617431552584
15626,"2020-03-15","Sichuan","China",539,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-09",1.76368745371919,1.76368745371919,0.0446527002975636,6.50603041150324
15626,"2020-03-16","Sichuan","China",539,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-10",2.02973640695392,2.02973640695392,0.0513884766099819,7.48745292887937
15626,"2020-03-17","Sichuan","China",540,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-11",4.58462352735581,3.24181838538068,0.555219178478269,12.7719436880675
15626,"2020-03-18","Sichuan","China",540,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-12",3.47262131209199,2.45551407827317,0.420550551329099,9.67410379137545
15626,"2020-03-19","Sichuan","China",540,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-13",2.70606330734602,1.91347571494447,0.327716820683287,7.53860987091835
15626,"2020-03-20","Sichuan","China",541,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-14",3.5747180990117,2.06386445674143,0.737192811689632,8.60874058850649
15626,"2020-03-21","Sichuan","China",542,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-15",3.65190428873323,1.82595214436661,0.995021008021954,8.00431053097183
15626,"2020-03-22","Sichuan","China",543,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-16",3.26335057965696,1.45941474610526,1.05960105045163,6.68437886809736
15626,"2020-03-23","Sichuan","China",543,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-17",2.39791675624862,1.07238097427154,0.77859704368131,4.91169541907133
15626,"2020-03-24","Sichuan","China",545,3,2,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-18",2.36163555961388,0.964133679911035,0.866678627925575,4.5927246599853
15626,"2020-03-25","Sichuan","China",547,3,2,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-19",2.62420029252027,0.927794911016401,1.13294342606742,4.73099861288803
15626,"2020-03-26","Sichuan","China",547,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-20",2.0709110559579,0.732177625451014,0.894072405031453,3.73350973288014
15626,"2020-03-27","Sichuan","China",548,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-21",1.74528371053623,0.617050973407293,0.75348962962563,3.14645754639142
15626,"2020-03-28","Sichuan","China",548,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-22",1.37456266436264,0.519535853053986,0.55264548208299,2.56443791536686
15626,"2020-03-29","Sichuan","China",550,3,2,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-23",1.5094949514277,0.533687058160693,0.651692779235051,2.7213694555713
15626,"2020-03-30","Sichuan","China",550,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-24",1.42999333067962,0.505578990587547,0.617369622254628,2.57804119722395
15626,"2020-03-31","Sichuan","China",550,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-25",1.01483522210929,0.414304744528633,0.37242664063376,1.9735723962274
15626,"2020-04-01","Sichuan","China",552,3,2,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-26",1.03825822501449,0.423867145422211,0.38102246988317,2.01912362559287
15626,"2020-04-02","Sichuan","China",554,3,2,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-27",1.43671893672582,0.507956851408978,0.620273261575942,2.59016635130084
15626,"2020-04-03","Sichuan","China",555,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-28",1.37240749839501,0.485219324333189,0.592508147195951,2.47422347666467
15626,"2020-04-04","Sichuan","China",557,3,2,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-29",1.62405684468298,0.513571867878455,0.778798383486929,2.77466919853408
15626,"2020-04-05","Sichuan","China",558,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-30",1.33642574674671,0.44547524891557,0.611098951645018,2.34070354718962
15626,"2020-04-06","Sichuan","China",559,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-03-31",1.40781214758907,0.445189290403458,0.675100645882655,2.40521938380796
15626,"2020-04-07","Sichuan","China",560,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-01",1.47308163406083,0.44415082415849,0.735357044241755,2.46277233903054
15626,"2020-04-08","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-02",1.12379945064783,0.374599816882611,0.513872669560516,1.96829593179012
15626,"2020-04-09","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-03",0.864388238792502,0.326708045150582,0.34752890306085,1.61263653569734
15626,"2020-04-10","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-04",0.782781765060102,0.319569317392072,0.287267111703877,1.52229293005993
15626,"2020-04-11","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-05",0.564549267499159,0.28227463374958,0.15382067458836,1.23738939737203
15626,"2020-04-12","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-06",0.477898061875938,0.275914574669273,0.0985540694894934,1.15088807802142
15626,"2020-04-13","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-07",0.370581302711658,0.262040552128358,0.0448791149858367,1.03237343302947
15626,"2020-04-14","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-08",0.220541218137736,0.220541218137736,0.0055836202134326,0.813549968373555
15626,"2020-04-15","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-09",0.273167529166811,0.273167529166811,0.00691600305098823,1.00768208587452
15626,"2020-04-16","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-10",0.33833668410291,0.33833668410291,0.00856594320215881,1.24808324256026
15626,"2020-04-17","Sichuan","China",560,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-11",0.410960746866,0.410960746866,0.0104046252782337,1.5159846555613
15626,"2020-04-18","Sichuan","China",561,3,1,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-12",0.987541693880611,0.69829742844743,0.119595880603454,2.75111507599326
15626,"2020-04-19","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-13",1.06179056338621,0.750799307570276,0.128587763161282,2.95795918752604
15626,"2020-04-20","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-14",1.09935902705496,0.777364222989204,0.133137478401888,3.06261822867988
15626,"2020-04-21","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-15",1.15338891599104,0.815569123842663,0.139680748611397,3.21313586548182
15626,"2020-04-22","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-16",1.20877791870175,0.854735063262566,0.146388613804313,3.36743975092373
15626,"2020-04-23","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-17",1.26202161760118,0.89238404380981,0.152836672753035,3.51576720246482
15626,"2020-04-24","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-18",1.31167873730145,0.927496929884062,0.158850380321621,3.65410308386034
15626,"2020-04-25","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-19",0.678554532385663,0.678554532385663,0.0171795133578098,2.50310587301336
15626,"2020-04-26","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-20",0.802042515253123,0.802042515253123,0.0203059583964155,2.95863815584311
15626,"2020-04-27","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-21",0.987836351525919,0.987836351525919,0.0250098510678347,3.64400922117083
15626,"2020-04-28","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-22",1.17170081507487,1.17170081507487,0.0296648962511016,4.32226306309825
15626,"2020-04-29","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-23",1.36503578403236,1.36503578403236,0.034559713871816,5.03545245784729
15626,"2020-04-30","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-24",1.56908885959643,1.56908885959643,0.0397258904575507,5.78817965584433
15626,"2020-05-01","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-25",1.78294677952417,1.78294677952417,0.0451403042102009,6.57707574276531
15626,"2020-05-02","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-26",2.00458316549538,2.00458316549538,0.0507516516725519,7.39466565325857
15626,"2020-05-03","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-27",2.23125541227745,2.23125541227745,0.0564904960919481,8.23083224723082
15626,"2020-05-04","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-28",2.45977843492206,2.45977843492206,0.0622761980992538,9.07382613025652
15626,"2020-05-05","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-29",2.68677600343945,2.68677600343945,0.0680232789518777,9.91119279689413
15626,"2020-05-06","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-04-30",2.90892124368432,2.90892124368432,0.0736475094890212,10.7306598094626
15626,"2020-05-07","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-01",3.12315250274951,3.12315250274951,0.0790713753702664,11.5209330994572
15626,"2020-05-08","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-02",3.32684602635525,3.32684602635525,0.08422844888856,12.2723339536225
15626,"2020-05-09","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-03",3.51793163015537,3.51793163015537,0.0890663175141335,12.9772257114577
15626,"2020-05-10","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-04",3.69494644825164,3.69494644825164,0.0935479446890689,13.6302120370067
15626,"2020-05-11","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-05",3.85703111523769,3.85703111523769,0.0976515731650193,14.2281228348785
15626,"2020-05-12","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-06",4.00387978634995,4.00387978634995,0.101369459622988,14.7698298806084
15626,"2020-05-13","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-07",4.13565901778815,4.13565901778815,0.104705820900857,15.2559475799397
15626,"2020-05-14","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-08",4.25291078501643,4.25291078501643,0.107674378629361,15.6884752150267
15626,"2020-05-15","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-09",4.35645271010045,4.35645271010045,0.110295833206962,16.0704288951085
15626,"2020-05-16","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-10",4.44728508645867,4.44728508645867,0.112595509870357,16.4054985820247
15626,"2020-05-17","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-11",4.52651058216454,4.52651058216454,0.114601325758098,16.6977518853761
15626,"2020-05-18","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-12",4.59526927557662,4.59526927557662,0.116342145155156,16.9513944167956
15626,"2020-05-19","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-13",4.65468926291017,4.65468926291017,0.117846528984895,17.1705875872341
15626,"2020-05-20","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-14",4.70585152269103,4.70585152269103,0.11914184525407,17.3593189961657
15626,"2020-05-21","Sichuan","China",561,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-15",4.74976690360157,4.74976690360157,0.12025368643552,17.5213175425262
15626,"2020-05-22","Sichuan","China",563,3,2,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-16",14.3620884866265,8.29195565387904,2.9618079244119,34.5872011906969
15626,"2020-05-23","Sichuan","China",563,3,0,0,"CN","CHN",156,NA,NA,30.6171,102.7103,"Sichuan, China",83410000,"2020-05-17",5.2182548380742,3.01276083546221,1.07612959949387,12.5667537918919
